July 5, 2024   18:08:40
5.880e+0, 1.198e-5
5.910e+0, 1.199e-5
5.940e+0, 1.199e-5
5.970e+0, 1.197e-5
6.000e+0, 1.196e-5
6.030e+0, 1.197e-5
6.060e+0, 1.196e-5
6.090e+0, 1.195e-5
6.120e+0, 1.194e-5
6.150e+0, 1.200e-5
6.180e+0, 1.209e-5
6.210e+0, 1.212e-5
6.240e+0, 1.215e-5
6.270e+0, 1.214e-5
6.300e+0, 1.215e-5
6.330e+0, 1.217e-5
6.360e+0, 1.216e-5
6.390e+0, 1.214e-5
6.420e+0, 1.210e-5
6.450e+0, 1.210e-5
6.480e+0, 1.203e-5
6.510e+0, 1.202e-5
6.540e+0, 1.203e-5
6.570e+0, 1.204e-5
6.600e+0, 1.207e-5
6.630e+0, 1.206e-5
6.660e+0, 1.206e-5
6.690e+0, 1.206e-5
6.720e+0, 1.206e-5
6.750e+0, 1.206e-5
6.780e+0, 1.205e-5
6.810e+0, 1.204e-5
6.840e+0, 1.208e-5
6.870e+0, 1.215e-5
6.900e+0, 1.218e-5
6.930e+0, 1.218e-5
6.960e+0, 1.219e-5
6.990e+0, 1.219e-5
7.020e+0, 1.219e-5
7.050e+0, 1.217e-5
7.080e+0, 1.217e-5
7.110e+0, 1.216e-5
7.140e+0, 1.216e-5
7.170e+0, 1.217e-5
7.200e+0, 1.215e-5
7.230e+0, 1.212e-5
7.260e+0, 1.212e-5
7.290e+0, 1.211e-5
7.320e+0, 1.208e-5
7.350e+0, 1.208e-5
7.380e+0, 1.207e-5
7.410e+0, 1.207e-5
7.440e+0, 1.210e-5
7.470e+0, 1.212e-5
7.500e+0, 1.214e-5
7.530e+0, 1.215e-5
7.560e+0, 1.223e-5
7.590e+0, 1.226e-5
7.620e+0, 1.228e-5
7.650e+0, 1.227e-5
7.680e+0, 1.230e-5
7.710e+0, 1.230e-5
7.740e+0, 1.230e-5
7.770e+0, 1.228e-5
7.800e+0, 1.224e-5
7.830e+0, 1.221e-5
7.860e+0, 1.220e-5
7.890e+0, 1.215e-5
7.920e+0, 1.215e-5
7.950e+0, 1.216e-5
7.980e+0, 1.216e-5
8.010e+0, 1.216e-5
8.040e+0, 1.216e-5
8.070e+0, 1.216e-5
8.100e+0, 1.217e-5
8.130e+0, 1.217e-5
8.160e+0, 1.213e-5
8.190e+0, 1.212e-5
8.220e+0, 1.211e-5
8.250e+0, 1.213e-5
8.280e+0, 1.217e-5
8.310e+0, 1.230e-5
8.340e+0, 1.230e-5
8.370e+0, 1.230e-5
8.400e+0, 1.229e-5
8.430e+0, 1.232e-5
8.460e+0, 1.232e-5
8.490e+0, 1.232e-5
8.520e+0, 1.230e-5
8.550e+0, 1.226e-5
8.580e+0, 1.226e-5
8.610e+0, 1.223e-5
8.640e+0, 1.220e-5
8.670e+0, 1.220e-5
8.700e+0, 1.218e-5
8.730e+0, 1.217e-5
8.760e+0, 1.218e-5
8.790e+0, 1.216e-5
8.820e+0, 1.215e-5
8.850e+0, 1.215e-5
8.880e+0, 1.215e-5
8.910e+0, 1.209e-5
8.940e+0, 1.213e-5
8.970e+0, 1.220e-5
9.000e+0, 1.230e-5
9.030e+0, 1.233e-5
9.060e+0, 1.234e-5
9.090e+0, 1.233e-5
9.120e+0, 1.235e-5
9.150e+0, 1.235e-5
9.180e+0, 1.233e-5
9.210e+0, 1.232e-5
9.240e+0, 1.232e-5
9.270e+0, 1.231e-5
9.300e+0, 1.229e-5
9.330e+0, 1.225e-5
9.360e+0, 1.220e-5
9.390e+0, 1.222e-5
9.420e+0, 1.220e-5
9.450e+0, 1.221e-5
9.480e+0, 1.221e-5
9.510e+0, 1.221e-5
9.540e+0, 1.223e-5
9.570e+0, 1.225e-5
9.600e+0, 1.227e-5
9.630e+0, 1.227e-5
9.660e+0, 1.227e-5
9.690e+0, 1.233e-5
9.720e+0, 1.238e-5
9.750e+0, 1.246e-5
9.780e+0, 1.248e-5
9.810e+0, 1.248e-5
9.840e+0, 1.250e-5
9.870e+0, 1.251e-5
9.900e+0, 1.250e-5
9.930e+0, 1.248e-5
9.960e+0, 1.250e-5
9.990e+0, 1.250e-5
1.002e+1, 1.247e-5
1.005e+1, 1.243e-5
1.008e+1, 1.242e-5
1.011e+1, 1.238e-5
1.014e+1, 1.235e-5
1.017e+1, 1.234e-5
1.020e+1, 1.234e-5
1.023e+1, 1.233e-5
1.026e+1, 1.233e-5
1.029e+1, 1.232e-5
1.032e+1, 1.231e-5
1.035e+1, 1.229e-5
1.038e+1, 1.231e-5
1.041e+1, 1.239e-5
1.044e+1, 1.252e-5
1.047e+1, 1.252e-5
1.050e+1, 1.248e-5
1.053e+1, 1.242e-5
1.056e+1, 1.238e-5
1.059e+1, 1.242e-5
1.062e+1, 1.244e-5
1.065e+1, 1.241e-5
1.068e+1, 1.237e-5
1.071e+1, 1.236e-5
1.074e+1, 1.236e-5
1.077e+1, 1.232e-5
1.080e+1, 1.233e-5
1.083e+1, 1.235e-5
1.086e+1, 1.239e-5
1.089e+1, 1.239e-5
1.092e+1, 1.239e-5
1.095e+1, 1.243e-5
1.098e+1, 1.244e-5
1.101e+1, 1.249e-5
1.104e+1, 1.259e-5
1.107e+1, 1.264e-5
1.110e+1, 1.266e-5
1.113e+1, 1.273e-5
1.116e+1, 1.285e-5
1.119e+1, 1.289e-5
1.122e+1, 1.288e-5
1.125e+1, 1.291e-5
1.128e+1, 1.289e-5
1.131e+1, 1.286e-5
1.134e+1, 1.286e-5
1.137e+1, 1.283e-5
1.140e+1, 1.282e-5
1.143e+1, 1.283e-5
1.146e+1, 1.283e-5
1.149e+1, 1.282e-5
1.152e+1, 1.282e-5
1.155e+1, 1.281e-5
1.158e+1, 1.279e-5
1.161e+1, 1.277e-5
1.164e+1, 1.277e-5
1.167e+1, 1.275e-5
1.170e+1, 1.275e-5
1.173e+1, 1.277e-5
1.176e+1, 1.273e-5
1.179e+1, 1.273e-5
1.182e+1, 1.281e-5
1.185e+1, 1.288e-5
1.188e+1, 1.299e-5
1.191e+1, 1.299e-5
1.194e+1, 1.299e-5
1.197e+1, 1.298e-5
1.200e+1, 1.297e-5
1.203e+1, 1.286e-5
1.206e+1, 1.287e-5
1.209e+1, 1.293e-5
1.212e+1, 1.295e-5
1.215e+1, 1.295e-5
1.218e+1, 1.293e-5
1.221e+1, 1.289e-5
1.224e+1, 1.290e-5
1.227e+1, 1.284e-5
1.230e+1, 1.279e-5
1.233e+1, 1.272e-5
1.236e+1, 1.272e-5
1.239e+1, 1.271e-5
1.242e+1, 1.270e-5
1.245e+1, 1.269e-5
1.248e+1, 1.267e-5
1.251e+1, 1.267e-5
1.254e+1, 1.282e-5
1.257e+1, 1.292e-5
1.260e+1, 1.295e-5
1.263e+1, 1.296e-5
1.266e+1, 1.297e-5
1.269e+1, 1.298e-5
1.272e+1, 1.298e-5
1.275e+1, 1.296e-5
1.278e+1, 1.294e-5
1.281e+1, 1.295e-5
1.284e+1, 1.295e-5
1.287e+1, 1.293e-5
1.290e+1, 1.293e-5
1.293e+1, 1.291e-5
1.296e+1, 1.291e-5
1.299e+1, 1.289e-5
1.302e+1, 1.291e-5
1.305e+1, 1.289e-5
1.308e+1, 1.288e-5
1.311e+1, 1.287e-5
1.314e+1, 1.290e-5
1.317e+1, 1.282e-5
1.320e+1, 1.281e-5
1.323e+1, 1.284e-5
1.326e+1, 1.296e-5
1.329e+1, 1.305e-5
1.332e+1, 1.308e-5
1.335e+1, 1.308e-5
1.338e+1, 1.308e-5
1.341e+1, 1.310e-5
1.344e+1, 1.305e-5
1.347e+1, 1.296e-5
1.350e+1, 1.301e-5
1.353e+1, 1.298e-5
1.356e+1, 1.297e-5
1.359e+1, 1.297e-5
1.362e+1, 1.297e-5
1.365e+1, 1.296e-5
1.368e+1, 1.295e-5
1.371e+1, 1.296e-5
1.374e+1, 1.296e-5
1.377e+1, 1.295e-5
1.380e+1, 1.296e-5
1.383e+1, 1.294e-5
1.386e+1, 1.294e-5
1.389e+1, 1.292e-5
1.392e+1, 1.287e-5
1.395e+1, 1.287e-5
1.398e+1, 1.292e-5
1.401e+1, 1.300e-5
1.404e+1, 1.299e-5
1.407e+1, 1.298e-5
1.410e+1, 1.297e-5
1.413e+1, 1.300e-5
1.416e+1, 1.300e-5
1.419e+1, 1.296e-5
1.422e+1, 1.295e-5
1.425e+1, 1.294e-5
1.428e+1, 1.290e-5
1.431e+1, 1.288e-5
1.434e+1, 1.287e-5
1.437e+1, 1.291e-5
1.440e+1, 1.292e-5
1.443e+1, 1.292e-5
1.446e+1, 1.289e-5
1.449e+1, 1.285e-5
1.452e+1, 1.285e-5
1.455e+1, 1.284e-5
1.458e+1, 1.282e-5
1.461e+1, 1.283e-5
1.464e+1, 1.280e-5
1.467e+1, 1.279e-5
1.470e+1, 1.280e-5
1.473e+1, 1.290e-5
1.476e+1, 1.295e-5
1.479e+1, 1.300e-5
1.482e+1, 1.302e-5
1.485e+1, 1.303e-5
1.488e+1, 1.300e-5
1.491e+1, 1.299e-5
1.494e+1, 1.297e-5
1.497e+1, 1.296e-5
1.500e+1, 1.298e-5
1.503e+1, 1.298e-5
1.506e+1, 1.298e-5
1.509e+1, 1.297e-5
1.512e+1, 1.296e-5
1.515e+1, 1.295e-5
1.518e+1, 1.296e-5
1.521e+1, 1.296e-5
1.524e+1, 1.295e-5
1.527e+1, 1.293e-5
1.530e+1, 1.292e-5
1.533e+1, 1.292e-5
1.536e+1, 1.290e-5
1.539e+1, 1.287e-5
1.542e+1, 1.286e-5
1.545e+1, 1.289e-5
1.548e+1, 1.295e-5
1.551e+1, 1.302e-5
1.554e+1, 1.304e-5
1.557e+1, 1.300e-5
1.560e+1, 1.300e-5
1.563e+1, 1.303e-5
1.566e+1, 1.304e-5
1.569e+1, 1.299e-5
1.572e+1, 1.300e-5
1.575e+1, 1.298e-5
1.578e+1, 1.296e-5
1.581e+1, 1.292e-5
1.584e+1, 1.294e-5
1.587e+1, 1.294e-5
1.590e+1, 1.294e-5
1.593e+1, 1.291e-5
1.596e+1, 1.291e-5
1.599e+1, 1.289e-5
1.602e+1, 1.287e-5
1.605e+1, 1.286e-5
1.608e+1, 1.285e-5
1.611e+1, 1.281e-5
1.614e+1, 1.277e-5
1.617e+1, 1.280e-5
1.620e+1, 1.281e-5
1.623e+1, 1.292e-5
1.626e+1, 1.298e-5
1.629e+1, 1.298e-5
1.632e+1, 1.299e-5
1.635e+1, 1.300e-5
1.638e+1, 1.299e-5
1.641e+1, 1.299e-5
1.644e+1, 1.295e-5
1.647e+1, 1.294e-5
1.650e+1, 1.295e-5
1.653e+1, 1.296e-5
1.656e+1, 1.295e-5
1.659e+1, 1.295e-5
1.662e+1, 1.293e-5
1.665e+1, 1.289e-5
1.668e+1, 1.286e-5
1.671e+1, 1.283e-5
1.674e+1, 1.282e-5
1.677e+1, 1.282e-5
1.680e+1, 1.282e-5
1.683e+1, 1.281e-5
1.686e+1, 1.280e-5
1.689e+1, 1.278e-5
1.692e+1, 1.279e-5
1.695e+1, 1.281e-5
1.698e+1, 1.289e-5
1.701e+1, 1.289e-5
1.704e+1, 1.288e-5
1.707e+1, 1.284e-5
1.710e+1, 1.284e-5
1.713e+1, 1.284e-5
1.716e+1, 1.281e-5
1.719e+1, 1.278e-5
1.722e+1, 1.273e-5
1.725e+1, 1.275e-5
1.728e+1, 1.274e-5
1.731e+1, 1.271e-5
1.734e+1, 1.269e-5
1.737e+1, 1.269e-5
1.740e+1, 1.266e-5
1.743e+1, 1.264e-5
1.746e+1, 1.259e-5
1.749e+1, 1.263e-5
1.752e+1, 1.264e-5
1.755e+1, 1.268e-5
1.758e+1, 1.271e-5
1.761e+1, 1.273e-5
1.764e+1, 1.274e-5
1.767e+1, 1.270e-5
1.770e+1, 1.280e-5
1.773e+1, 1.282e-5
1.776e+1, 1.279e-5
1.779e+1, 1.278e-5
1.782e+1, 1.284e-5
1.785e+1, 1.285e-5
1.788e+1, 1.282e-5
1.791e+1, 1.281e-5
1.794e+1, 1.275e-5
1.797e+1, 1.277e-5
1.800e+1, 1.277e-5
1.803e+1, 1.276e-5
1.806e+1, 1.273e-5
1.809e+1, 1.272e-5
1.812e+1, 1.273e-5
1.815e+1, 1.274e-5
1.818e+1, 1.275e-5
1.821e+1, 1.272e-5
1.824e+1, 1.270e-5
1.827e+1, 1.270e-5
1.830e+1, 1.271e-5
1.833e+1, 1.273e-5
1.836e+1, 1.273e-5
1.839e+1, 1.282e-5
1.842e+1, 1.288e-5
1.845e+1, 1.286e-5
1.848e+1, 1.286e-5
1.851e+1, 1.288e-5
1.854e+1, 1.288e-5
1.857e+1, 1.288e-5
1.860e+1, 1.286e-5
1.863e+1, 1.287e-5
1.866e+1, 1.287e-5
1.869e+1, 1.287e-5
1.872e+1, 1.285e-5
1.875e+1, 1.284e-5
1.878e+1, 1.283e-5
1.881e+1, 1.280e-5
1.884e+1, 1.278e-5
1.887e+1, 1.279e-5
1.890e+1, 1.276e-5
1.893e+1, 1.275e-5
1.896e+1, 1.274e-5
1.899e+1, 1.274e-5
1.902e+1, 1.274e-5
1.905e+1, 1.271e-5
1.908e+1, 1.273e-5
1.911e+1, 1.284e-5
1.914e+1, 1.287e-5
1.917e+1, 1.288e-5
1.920e+1, 1.286e-5
1.923e+1, 1.286e-5
1.926e+1, 1.286e-5
1.929e+1, 1.286e-5
1.932e+1, 1.284e-5
1.935e+1, 1.284e-5
1.938e+1, 1.285e-5
1.941e+1, 1.283e-5
1.944e+1, 1.282e-5
1.947e+1, 1.279e-5
1.950e+1, 1.277e-5
1.953e+1, 1.276e-5
1.956e+1, 1.276e-5
1.959e+1, 1.277e-5
1.962e+1, 1.278e-5
1.965e+1, 1.275e-5
1.968e+1, 1.276e-5
1.971e+1, 1.275e-5
1.974e+1, 1.276e-5
1.977e+1, 1.277e-5
1.980e+1, 1.280e-5
1.983e+1, 1.283e-5
1.986e+1, 1.285e-5
1.989e+1, 1.288e-5
1.992e+1, 1.289e-5
1.995e+1, 1.288e-5
1.998e+1, 1.288e-5
2.001e+1, 1.285e-5
2.004e+1, 1.284e-5
2.007e+1, 1.284e-5
2.010e+1, 1.284e-5
2.013e+1, 1.283e-5
2.016e+1, 1.281e-5
2.019e+1, 1.281e-5
2.022e+1, 1.280e-5
2.025e+1, 1.279e-5
2.028e+1, 1.276e-5
2.031e+1, 1.275e-5
2.034e+1, 1.274e-5
2.037e+1, 1.272e-5
2.040e+1, 1.273e-5
2.043e+1, 1.272e-5
2.046e+1, 1.272e-5
2.049e+1, 1.275e-5
2.052e+1, 1.280e-5
2.055e+1, 1.288e-5
2.058e+1, 1.288e-5
2.061e+1, 1.287e-5
2.064e+1, 1.288e-5
2.067e+1, 1.285e-5
2.070e+1, 1.283e-5
2.073e+1, 1.283e-5
2.076e+1, 1.282e-5
2.079e+1, 1.283e-5
2.082e+1, 1.281e-5
2.085e+1, 1.279e-5
2.088e+1, 1.277e-5
2.091e+1, 1.276e-5
2.094e+1, 1.275e-5
2.097e+1, 1.275e-5
2.100e+1, 1.274e-5
2.103e+1, 1.274e-5
2.106e+1, 1.270e-5
2.109e+1, 1.270e-5
2.112e+1, 1.272e-5
2.115e+1, 1.272e-5
2.118e+1, 1.272e-5
2.121e+1, 1.279e-5
2.124e+1, 1.287e-5
2.127e+1, 1.291e-5
2.130e+1, 1.290e-5
2.133e+1, 1.289e-5
2.136e+1, 1.289e-5
2.139e+1, 1.291e-5
2.142e+1, 1.290e-5
2.145e+1, 1.290e-5
2.148e+1, 1.291e-5
2.151e+1, 1.289e-5
2.154e+1, 1.288e-5
2.157e+1, 1.288e-5
2.160e+1, 1.287e-5
2.163e+1, 1.285e-5
2.166e+1, 1.283e-5
2.169e+1, 1.281e-5
2.172e+1, 1.281e-5
2.175e+1, 1.279e-5
2.178e+1, 1.280e-5
2.181e+1, 1.281e-5
2.184e+1, 1.281e-5
2.187e+1, 1.282e-5
2.190e+1, 1.281e-5
2.193e+1, 1.279e-5
2.196e+1, 1.282e-5
2.199e+1, 1.288e-5
2.202e+1, 1.290e-5
2.205e+1, 1.288e-5
2.208e+1, 1.287e-5
2.211e+1, 1.288e-5
2.214e+1, 1.291e-5
2.217e+1, 1.288e-5
2.220e+1, 1.285e-5
2.223e+1, 1.283e-5
2.226e+1, 1.276e-5
2.229e+1, 1.275e-5
2.232e+1, 1.275e-5
2.235e+1, 1.271e-5
2.238e+1, 1.270e-5
2.241e+1, 1.273e-5
2.244e+1, 1.273e-5
2.247e+1, 1.271e-5
2.250e+1, 1.256e-5
2.253e+1, 1.238e-5
2.256e+1, 1.213e-5
2.259e+1, 1.214e-5
2.262e+1, 1.219e-5
2.265e+1, 1.226e-5
2.268e+1, 1.254e-5
2.271e+1, 1.258e-5
2.274e+1, 1.264e-5
2.277e+1, 1.264e-5
2.280e+1, 1.262e-5
2.283e+1, 1.263e-5
2.286e+1, 1.262e-5
2.289e+1, 1.261e-5
2.292e+1, 1.262e-5
2.295e+1, 1.261e-5
2.298e+1, 1.261e-5
2.301e+1, 1.257e-5
2.304e+1, 1.254e-5
2.307e+1, 1.252e-5
2.310e+1, 1.251e-5
2.313e+1, 1.251e-5
2.316e+1, 1.251e-5
2.319e+1, 1.253e-5
2.322e+1, 1.254e-5
2.325e+1, 1.255e-5
2.328e+1, 1.253e-5
2.331e+1, 1.254e-5
2.334e+1, 1.253e-5
2.337e+1, 1.251e-5
2.340e+1, 1.248e-5
2.343e+1, 1.251e-5
2.346e+1, 1.251e-5
2.349e+1, 1.252e-5
2.352e+1, 1.251e-5
2.355e+1, 1.259e-5
2.358e+1, 1.261e-5
2.361e+1, 1.261e-5
2.364e+1, 1.257e-5
2.367e+1, 1.259e-5
2.370e+1, 1.257e-5
2.373e+1, 1.256e-5
2.376e+1, 1.254e-5
2.379e+1, 1.250e-5
2.382e+1, 1.251e-5
2.385e+1, 1.251e-5
2.388e+1, 1.252e-5
2.391e+1, 1.236e-5
2.394e+1, 1.227e-5
2.397e+1, 1.229e-5
2.400e+1, 1.230e-5
2.403e+1, 1.232e-5
2.406e+1, 1.232e-5
2.409e+1, 1.234e-5
2.412e+1, 1.261e-5
2.415e+1, 1.270e-5
2.418e+1, 1.274e-5
2.421e+1, 1.274e-5
2.424e+1, 1.273e-5
2.427e+1, 1.273e-5
2.430e+1, 1.274e-5
2.433e+1, 1.270e-5
2.436e+1, 1.270e-5
2.439e+1, 1.270e-5
2.442e+1, 1.272e-5
2.445e+1, 1.271e-5
2.448e+1, 1.270e-5
2.451e+1, 1.269e-5
2.454e+1, 1.269e-5
2.457e+1, 1.269e-5
2.460e+1, 1.266e-5
2.463e+1, 1.266e-5
2.466e+1, 1.266e-5
2.469e+1, 1.267e-5
2.472e+1, 1.266e-5
2.475e+1, 1.268e-5
2.478e+1, 1.266e-5
2.481e+1, 1.265e-5
2.484e+1, 1.268e-5
2.487e+1, 1.276e-5
2.490e+1, 1.284e-5
2.493e+1, 1.285e-5
2.496e+1, 1.287e-5
2.499e+1, 1.283e-5
2.502e+1, 1.279e-5
2.505e+1, 1.274e-5
2.508e+1, 1.270e-5
2.511e+1, 1.270e-5
2.514e+1, 1.273e-5
2.517e+1, 1.272e-5
2.520e+1, 1.273e-5
2.523e+1, 1.267e-5
2.526e+1, 1.260e-5
2.529e+1, 1.259e-5
2.532e+1, 1.261e-5
2.535e+1, 1.265e-5
2.538e+1, 1.260e-5
2.541e+1, 1.258e-5
2.544e+1, 1.260e-5
2.547e+1, 1.259e-5
2.550e+1, 1.260e-5
2.553e+1, 1.254e-5
2.556e+1, 1.254e-5
2.559e+1, 1.263e-5
2.562e+1, 1.271e-5
2.565e+1, 1.272e-5
2.568e+1, 1.275e-5
2.571e+1, 1.275e-5
2.574e+1, 1.272e-5
2.577e+1, 1.270e-5
2.580e+1, 1.269e-5
2.583e+1, 1.269e-5
2.586e+1, 1.263e-5
2.589e+1, 1.264e-5
2.592e+1, 1.266e-5
2.595e+1, 1.264e-5
2.598e+1, 1.263e-5
2.601e+1, 1.266e-5
2.604e+1, 1.265e-5
2.607e+1, 1.265e-5
2.610e+1, 1.264e-5
2.613e+1, 1.264e-5
2.616e+1, 1.263e-5
2.619e+1, 1.262e-5
2.622e+1, 1.254e-5
2.625e+1, 1.252e-5
2.628e+1, 1.258e-5
2.631e+1, 1.276e-5
2.634e+1, 1.282e-5
2.637e+1, 1.281e-5
2.640e+1, 1.284e-5
2.643e+1, 1.281e-5
2.646e+1, 1.282e-5
2.649e+1, 1.279e-5
2.652e+1, 1.277e-5
2.655e+1, 1.275e-5
2.658e+1, 1.260e-5
2.661e+1, 1.252e-5
2.664e+1, 1.254e-5
2.667e+1, 1.249e-5
2.670e+1, 1.243e-5
2.673e+1, 1.244e-5
2.676e+1, 1.244e-5
2.679e+1, 1.244e-5
2.682e+1, 1.248e-5
2.685e+1, 1.247e-5
2.688e+1, 1.246e-5
2.691e+1, 1.251e-5
2.694e+1, 1.252e-5
2.697e+1, 1.252e-5
2.700e+1, 1.257e-5
2.703e+1, 1.267e-5
2.706e+1, 1.282e-5
2.709e+1, 1.284e-5
2.712e+1, 1.280e-5
2.715e+1, 1.272e-5
2.718e+1, 1.273e-5
2.721e+1, 1.270e-5
2.724e+1, 1.268e-5
2.727e+1, 1.267e-5
2.730e+1, 1.265e-5
2.733e+1, 1.261e-5
2.736e+1, 1.260e-5
2.739e+1, 1.259e-5
2.742e+1, 1.259e-5
2.745e+1, 1.259e-5
2.748e+1, 1.258e-5
2.751e+1, 1.256e-5
2.754e+1, 1.255e-5
2.757e+1, 1.256e-5
2.760e+1, 1.257e-5
2.763e+1, 1.258e-5
