23/12/15 16:17:55
,Ch,,Vanode(Vout1)
Time (s),I (A),ΔI/I0 (%),Voltage(V)
54.78596496582031,8.9154E-5,16.822158054250487,0.5000
54.84196472167969,9.2613E-5,21.354634676198618,0.5000
54.9749641418457,9.3932E-5,23.082974958696383,0.5000
55.02896499633789,8.8961E-5,16.569269041589255,0.5000
55.07896423339844,9.1554E-5,19.96698189524417,0.5000
55.13096237182617,9.1219E-5,19.5280180527956,0.5000
55.18996047973633,9.0869E-5,19.069395128571063,0.5000
55.244964599609375,9.0858E-5,19.054979739800327,0.5000
55.2979621887207,9.1529E-5,19.93422311494242,0.5000
55.36196517944336,9.2276E-5,20.913048987247436,0.5000
55.426963806152344,9.3833E-5,22.95324599374704,0.5000
55.498966217041016,9.4811E-5,24.23476642827567,0.5000
55.58796691894531,9.745E-5,27.692753149528865,0.5000
55.63996505737305,9.7524E-5,27.789713800189176,0.5000
55.69196319580078,9.8061E-5,28.49336973155438,0.5000
55.7459602355957,9.8252E-5,28.74364643170028,0.5000
55.80696105957031,9.7748E-5,28.08323666664728,0.5000
55.868961334228516,9.8454E-5,29.008338520616917,0.5000
55.92196273803711,9.6896E-5,26.96682582387236,0.5000
55.976966857910156,9.6945E-5,27.031027694230918,0.5000
56.0379638671875,9.6788E-5,26.825303316654892,0.5000
56.0899658203125,9.7082E-5,27.210543140768085,0.5000
56.150962829589844,1.0064E-4,31.872739193678278,0.5000
56.219966888427734,9.949E-5,30.365844833784944,0.5000
56.27596664428711,9.9928E-5,30.939781334188087,0.5000
56.32696533203125,1.0028E-4,31.401016570927954,0.5000
56.378963470458984,1.0046E-4,31.636877882303118,0.5000
56.44096374511719,9.9297E-5,30.11295582112371,0.5000
56.49496078491211,9.8696E-5,29.325438937623982,0.5000
56.55696105957031,9.7838E-5,28.20116255534122,0.5000
56.61396408081055,9.8099E-5,28.543165747129486,0.5000
56.6729621887207,9.6972E-5,27.066408321035283,0.5000
56.75596237182617,9.687E-5,26.932751353325664,0.5000
56.812957763671875,9.8984E-5,29.70281322222933,0.5000
56.86595916748047,9.8926E-5,29.626817809602652,0.5000
56.91695785522461,9.8099E-5,28.543165747129486,0.5000
56.96995544433594,9.8768E-5,29.41978727576896,0.5000
57.03195571899414,9.9732E-5,30.68295478477929,0.5000
57.08495330810547,9.8552E-5,29.13675179532131,0.5000
57.14295196533203,9.7764E-5,28.10420190468091,0.5000
57.19795227050781,9.6628E-5,26.61565093631859,0.5000
57.25395202636719,9.7493E-5,27.749099014366863,0.5000
57.31795120239258,9.7283E-5,27.47392907342705,0.5000
57.38494873046875,9.6112E-5,25.93951962623719,0.5000
57.450950622558594,9.363E-5,22.68724774857274,0.5000
57.505950927734375,9.076E-5,18.926566465095927,0.5000
57.557952880859375,9.0858E-5,19.054979739800327,0.5000
57.62395477294922,9.0807E-5,18.988156022939155,0.5000
57.67695617675781,8.9074E-5,16.717331864082333,0.5000
57.731956481933594,8.7518E-5,14.678441013840393,0.5000
57.78395462036133,8.5399E-5,11.90182929567383,0.5000
57.83695602416992,8.8574E-5,16.062165792034563,0.5000
57.93495559692383,8.9631E-5,17.4471967264864,0.5000
57.9909553527832,8.8984E-5,16.599405975388393,0.5000
58.04295349121094,8.6963E-5,13.951207531926224,0.5000
58.10995101928711,8.5917E-5,12.580591986245127,0.5000
58.17595291137695,8.5032E-5,11.420934977157996,0.5000
58.2259521484375,8.2913E-5,8.644323258991433,0.5000
58.27994918823242,8.4669E-5,10.945284351647391,0.5000
58.332950592041016,8.4342E-5,10.516798361221994,0.5000
58.38395309448242,8.5238E-5,11.690870759079859,0.5000
58.44395065307617,8.9227E-5,16.91782208264041,0.5000
58.49495315551758,9.0108E-5,18.07222586473503,0.5000
58.573951721191406,8.9858E-5,17.744638061717506,0.5000
58.62495040893555,8.6207E-5,12.960588117353087,0.5000
58.68095016479492,8.8776E-5,16.3268578809512,0.5000
58.73094940185547,8.9204E-5,16.88767561485399,0.5000
58.79594802856445,8.662E-5,13.501756303467197,0.5000
58.85194778442383,8.6413E-5,13.230514365287668,0.5000
58.906944274902344,8.6154E-5,12.891142553989301,0.5000
58.96894836425781,8.6339E-5,13.133553714627357,0.5000
59.02094650268555,9.0965E-5,19.195186556772846,0.5000
59.07194519042969,9.2014E-5,20.569739639201508,0.5000
59.13894271850586,9.0883E-5,19.08773852010208,0.5000
59.19094467163086,8.8996E-5,16.615127520416795,0.5000
59.24394226074219,9.0027E-5,17.96609351830921,0.5000
59.310943603515625,9.1245E-5,19.562082989355016,0.5000
59.37394332885742,9.0843E-5,19.035330192011642,0.5000
59.43094253540039,9.0555E-5,18.657946373419016,0.5000
59.482940673828125,9.039E-5,18.441744143819815,0.5000
59.54393768310547,9.1876E-5,20.388908502419394,0.5000
59.594940185546875,9.2366E-5,21.030974875941375,0.5000
59.65593719482422,9.3284E-5,22.233868517353432,0.5000
59.7109375,9.2695E-5,21.462082712869385,0.5000
59.80493927001953,9.2174E-5,20.77939201953781,0.5000
59.88194274902344,9.2986E-5,21.843394534222295,0.5000
59.940940856933594,9.1894E-5,20.412495586955636,0.5000
60.004940032958984,9.1618E-5,20.050842847378693,0.5000
60.05793762207031,9.1067E-5,19.32884352448247,0.5000
60.112937927246094,9.1651E-5,20.0940890136909,0.5000
60.16593551635742,9.3539E-5,22.56800616963385,0.5000
60.22693634033203,9.4263E-5,23.516695108139725,0.5000
60.28493881225586,9.3935E-5,23.086902961456662,0.5000
60.340938568115234,9.3752E-5,22.847113647321223,0.5000
60.39693832397461,9.3879E-5,23.0135293953326,0.5000
60.45493698120117,9.4816E-5,24.241316277538566,0.5000
60.50593566894531,9.4196E-5,23.428906153244927,0.5000
60.56193542480469,9.2861E-5,21.679600632713534,0.5000
60.61593246459961,9.2457E-5,21.150216454880262,0.5000
60.67693328857422,9.2639E-5,21.38869961275804,0.5000
60.736934661865234,9.4447E-5,23.757800112520115,0.5000
60.79393768310547,9.482E-5,24.246559970543792,0.5000
60.85093688964844,9.3725E-5,22.811733020516854,0.5000
60.90293502807617,9.3638E-5,22.697735134583194,0.5000
60.98193359375,9.4547E-5,23.88883523372713,0.5000
61.03293228149414,9.5455E-5,25.078619642626116,0.5000
61.08793258666992,9.5587E-5,25.251585239900386,0.5000
61.15693283081055,9.3978E-5,23.14324882629466,0.5000
61.20793151855469,9.3205E-5,22.130358017430225,0.5000
61.25992965698242,9.2941E-5,21.784426822881684,0.5000
61.320926666259766,9.2781E-5,21.57477444254538,0.5000
61.3889274597168,9.4408E-5,23.70669794068735,0.5000
61.442928314208984,9.5381E-5,24.981658991965805,0.5000
61.50993347167969,9.3789E-5,22.895593972651376,0.5000
61.575931549072266,9.173E-5,20.197599513614104,0.5000
61.654930114746094,9.1549E-5,19.96043204598128,0.5000
61.70692825317383,9.2127E-5,20.717802461694586,0.5000
61.759925842285156,9.2678E-5,21.439801784590806,0.5000
61.80992889404297,9.2132E-5,20.72436184494476,0.5000
61.87392807006836,9.2221E-5,20.840981577381037,0.5000
61.93693161010742,9.2195E-5,20.806907106834334,0.5000
61.99592971801758,9.3946E-5,23.1013183502274,0.5000
62.05192947387695,9.1348E-5,19.69705564730959,0.5000
62.113929748535156,9.1447E-5,19.826775078271652,0.5000
62.18192672729492,9.458E-5,23.932071866052055,0.5000
62.2429313659668,9.4736E-5,24.13649008737041,0.5000
62.29492950439453,9.1921E-5,20.44787621376,0.5000
62.34992980957031,9.1394E-5,19.757329514907866,0.5000
62.40892791748047,8.8785E-5,16.33864188923204,0.5000
62.46392822265625,8.653E-5,13.383830414773257,0.5000
62.519927978515625,8.6181E-5,12.926513646806386,0.5000
62.56992721557617,8.7934E-5,15.223546736702065,0.5000
62.6229248046875,9.4705E-5,24.095865767560817,0.5000
62.67792510986328,9.1815E-5,20.308985087032433,0.5000
62.77992630004883,8.9012E-5,16.636092758450427,0.5000
62.8409309387207,8.9304E-5,17.018710736061003,0.5000
62.89693069458008,9.0298E-5,18.321196408623265,0.5000
62.94892883300781,9.1682E-5,20.134703799513215,0.5000
63.00092697143555,9.1475E-5,19.863461861333683,0.5000
63.05492401123047,9.1279E-5,19.60663531192489,0.5000
63.108924865722656,8.9953E-5,17.869123333661623,0.5000
63.16592788696289,8.9015E-5,16.640020761210707,0.5000
63.21692657470703,9.254E-5,21.258980181795977,0.5000
63.27192687988281,9.2065E-5,20.636563356062677,0.5000
63.34092712402344,9.0727E-5,18.883329832771004,0.5000
63.39492416381836,8.8873E-5,16.453955465410647,0.5000
63.450923919677734,9.1529E-5,19.93422311494242,0.5000
63.51492691040039,9.2109E-5,20.69422491114562,0.5000
63.56992721557617,9.0976E-5,19.209601945543582,0.5000
63.61992645263672,8.871E-5,16.240375082314063,0.5000
63.67992401123047,8.9495E-5,17.2689874362069,0.5000
63.730926513671875,8.9603E-5,17.410509943424366,0.5000
63.78292465209961,9.1381E-5,19.740292279634517,0.5000
63.85092544555664,9.4022E-5,23.200900847390322,0.5000
63.9139289855957,9.5038E-5,24.532207763506776,0.5000
63.964927673339844,8.9632E-5,17.448502882744066,0.5000
64.02692413330078,8.9247E-5,16.944021479691987,0.5000
64.07893371582031,9.0462E-5,18.536092481964793,0.5000
64.13593292236328,8.7474E-5,14.620788992744732,0.5000
64.19493103027344,8.9187E-5,16.865404220562695,0.5000
64.2519302368164,8.9606E-5,17.41443794618465,0.5000
64.31392669677734,9.0483E-5,18.563607569261322,0.5000
64.36792755126953,9.1708E-5,20.168778270059914,0.5000
64.41992950439453,9.0942E-5,19.165049622973708,0.5000
64.47293090820312,9.2312E-5,20.960223156319923,0.5000
64.53392791748047,9.134E-5,19.686568261299133,0.5000
64.58392333984375,9.0923E-5,19.140156382179796,0.5000
64.64093017578125,9.1804E-5,20.294569698261697,0.5000
64.71292877197266,9.2582E-5,21.314010356389026,0.5000
64.77592468261719,9.2432E-5,21.11745767457851,0.5000
64.83192443847656,9.215E-5,20.747948929481005,0.5000
64.88592529296875,9.2569E-5,21.296973121115677,0.5000
64.93992614746094,9.1498E-5,19.89359879513282,0.5000
64.99592590332031,9.3173E-5,22.088427541362964,0.5000
65.0509262084961,9.4176E-5,23.40269722220607,0.5000
65.11392211914062,9.4784E-5,24.199385801471305,0.5000
65.17992401123047,8.9587E-5,17.389544705390737,0.5000
65.2489242553711,9.371E-5,22.792073938740888,0.5000
65.29891967773438,9.4015E-5,23.191729151624816,0.5000
65.35392761230469,9.3234E-5,22.168350956749926,0.5000
65.40692901611328,9.2328E-5,20.981188394353552,0.5000
65.46892547607422,9.1523E-5,19.926357575434576,0.5000
65.53593444824219,9.0726E-5,18.882014142526053,0.5000
65.59593200683594,9.3357E-5,22.329523011756073,0.5000
65.6549301147461,9.2925E-5,21.763461584848052,0.5000
65.71692657470703,9.5561E-5,25.21752030334097,0.5000
65.76893615722656,8.9816E-5,17.689607887124456,0.5000
65.81993103027344,9.3912E-5,23.056766027657524,0.5000
65.87294006347656,9.2136E-5,20.729596003962705,0.5000
65.93093872070312,9.066E-5,18.795540877876203,0.5000
65.98993682861328,9.0969E-5,19.200430249778073,0.5000
66.04093933105469,8.9649E-5,17.470783811022645,0.5000
66.09693908691406,8.961E-5,17.419681639189875,0.5000
66.16593933105469,9.0533E-5,18.629125129864825,0.5000
66.2169418334961,9.1354E-5,19.704911652830152,0.5000
66.27294158935547,9.1791E-5,20.277532462988347,0.5000
66.35294342041016,9.024E-5,18.245191462009302,0.5000
66.40894317626953,9.2471E-5,21.168559846411277,0.5000
66.46394348144531,9.2758E-5,21.54462797475896,0.5000
66.52194213867188,9.2673E-5,21.433251935327913,0.5000
66.57894134521484,9.1845E-5,20.34829371659708,0.5000
66.64093780517578,9.1084E-5,19.35112445276105,0.5000
66.6949462890625,9.0973E-5,19.2056739427833,0.5000
66.74894714355469,9.1408E-5,19.77567290643888,0.5000
66.80394744873047,9.1891E-5,20.408567584195357,0.5000
66.88094329833984,9.3602E-5,22.650560965510707,0.5000
66.95094299316406,9.5008E-5,24.492899133942128,0.5000
67.00294494628906,9.4516E-5,23.848210913917534,0.5000
67.06694030761719,9.525E-5,24.8099995509492,0.5000
67.12693786621094,9.4534E-5,23.87179799845378,0.5000
67.1839370727539,9.3361E-5,22.334766704761304,0.5000
67.25593566894531,9.16E-5,20.027255762842447,0.5000
67.3109359741211,9.2577E-5,21.30746050712613,0.5000
67.36593627929688,9.7567E-5,27.846059665027173,0.5000
67.42593383789062,9.7245E-5,27.42413305785195,0.5000
67.4809341430664,9.6293E-5,26.176687093870015,0.5000
67.554931640625,9.4198E-5,23.43152799974754,0.5000
67.63693237304688,9.433E-5,23.60448406303453,0.5000
67.68893432617188,9.3135E-5,22.038631525787864,0.5000
67.74093627929688,9.1926E-5,20.454426063022897,0.5000
67.79293823242188,9.1728E-5,20.19497766711149,0.5000
67.84393310546875,9.1804E-5,20.294569698261697,0.5000
67.90093994140625,9.4237E-5,23.48263017158031,0.5000
67.9609375,9.4197E-5,23.43021230950259,0.5000
68.02593994140625,9.4729E-5,24.127318391604906,0.5000
68.0919418334961,9.3959E-5,23.11835558550075,0.5000
68.1429443359375,9.4665E-5,24.043457439470384,0.5000
68.19593811035156,9.5141E-5,24.667170887474065,0.5000
68.26494598388672,9.3836E-5,22.9571835304946,0.5000
68.31794738769531,9.3028E-5,21.898424708815345,0.5000
68.37694549560547,9.2489E-5,21.192146930947523,0.5000
68.43694305419922,9.2517E-5,21.22884324799684,0.5000
68.4909439086914,9.4912E-5,24.367107705740345,0.5000
68.5429458618164,9.5635E-5,25.31448095400128,0.5000
68.61094665527344,9.5992E-5,25.78227557399132,0.5000
68.66094207763672,9.3627E-5,22.683319745812458,0.5000
68.71595001220703,9.3633E-5,22.6911852853203,0.5000
68.7669448852539,9.3627E-5,22.683319745812458,0.5000
68.83495330810547,9.41E-5,23.303114725043145,0.5000
68.89595031738281,9.273E-5,21.50794119169693,0.5000
68.970947265625,9.362E-5,22.67414805004695,0.5000
69.02694702148438,9.2327E-5,20.979872704108605,0.5000
69.07994842529297,9.2924E-5,21.762145894603105,0.5000
69.13195037841797,9.4208E-5,23.44462769827333,0.5000
69.19294738769531,9.3984E-5,23.151114365802503,0.5000
69.24394989013672,9.1455E-5,19.837252930294827,0.5000
69.29695129394531,9.1239E-5,19.554226983834457,0.5000
69.37495422363281,9.2865E-5,21.68483479173148,0.5000
69.42595672607422,9.252E-5,21.232771250757118,0.5000
69.48995208740234,9.2967E-5,21.818491759441102,0.5000
69.55695343017578,9.0762E-5,18.929188311598544,0.5000
69.62395477294922,8.9173E-5,16.847060829031676,0.5000
69.67695617675781,9.6204E-5,26.06006736143374,0.5000
69.73995208740234,8.9855E-5,17.740710058957223,0.5000
69.79595947265625,9.0762E-5,18.929188311598544,0.5000
69.8609619140625,8.9122E-5,16.780227578183222,0.5000
69.92896270751953,8.9367E-5,17.101265531937855,0.5000
69.97996520996094,9.0204E-5,18.198017292936814,0.5000
70.03196716308594,9.085E-5,19.04450188777715,0.5000
70.1149673461914,9.1141E-5,19.42581370913006,0.5000
70.17196655273438,8.6253E-5,13.020861984951365,0.5000
70.22596740722656,8.8853E-5,16.42774653437179,0.5000
70.28496551513672,9.3739E-5,22.83007641204787,0.5000
70.3399658203125,9.4348E-5,23.628071147570772,0.5000
70.39796447753906,9.3888E-5,23.02531340361344,0.5000
70.4589614868164,9.128E-5,19.60795100216984,0.5000
70.51795959472656,9.1567E-5,19.98401913051752,0.5000
70.58196258544922,9.2183E-5,20.791185561805932,0.5000
70.64295959472656,9.2109E-5,20.69422491114562,0.5000
70.69696807861328,9.1586E-5,20.008912371311432,0.5000
70.75096893310547,8.9861E-5,17.748575598465067,0.5000
70.80496978759766,9.0847E-5,19.040573885016872,0.5000
70.85797119140625,9.4858E-5,24.296346452131615,0.5000
70.91097259521484,9.6539E-5,26.499031203882318,0.5000
70.96297454833984,9.6035E-5,25.838621438829318,0.5000
71.0229721069336,9.401E-5,23.18517930236192,0.5000
71.073974609375,9.4521E-5,23.854760763180426,0.5000
71.12797546386719,9.4327E-5,23.60055606027425,0.5000
71.18297576904297,9.4204E-5,23.4393840052681,0.5000
71.24197387695312,9.3943E-5,23.09739034746712,0.5000
71.2969741821289,9.3887E-5,23.024007247355772,0.5000
71.35997009277344,9.3682E-5,22.755387155678857,0.5000
71.41597747802734,9.522E-5,24.770690921384553,0.5000
71.47797393798828,9.7595E-5,27.882755982076485,0.5000
71.53697204589844,9.6669E-5,26.669374954653975,0.5000
71.59297180175781,9.51E-5,24.613446869138684,0.5000
71.65097045898438,9.3462E-5,22.46710798222598,0.5000
71.70697021484375,9.3988E-5,23.15634852482045,0.5000
71.77696990966797,9.3974E-5,23.138005133289433,0.5000
71.83396911621094,8.9441E-5,17.198226182598166,0.5000
71.88996887207031,8.8165E-5,15.5262317649384,0.5000
71.94996643066406,8.769E-5,14.903824473192381,0.5000
72.011962890625,8.9928E-5,17.836364553359868,0.5000
72.06596374511719,9.8239E-5,28.726609196426928,0.5000
72.12096405029297,9.2149E-5,20.746633239236058,0.5000
72.17796325683594,8.766E-5,14.864515843627736,0.5000
72.2349624633789,8.9301E-5,17.01478273330072,0.5000
72.31896209716797,8.9763E-5,17.620162323760667,0.5000
72.37596130371094,9.0409E-5,18.466637384613726,0.5000
72.42796325683594,9.114E-5,19.424498018885114,0.5000
72.490966796875,9.0265E-5,18.277950242311054,0.5000
72.54596710205078,9.0098E-5,18.059126166209243,0.5000
72.60296630859375,9.0481E-5,18.560985722758705,0.5000
72.67496490478516,9.2812E-5,21.615389228367693,0.5000
72.73396301269531,9.5212E-5,24.760213069361377,0.5000
72.79795837402344,9.1755E-5,20.230358293915856,0.5000
72.86296081542969,9.2345E-5,21.00345978864485,0.5000
72.93696594238281,9.4047E-5,23.233659627692077,0.5000
72.9869613647461,9.4075E-5,23.270355944741393,0.5000
73.04896545410156,9.2477E-5,21.17642538591912,0.5000
73.10396575927734,9.2192E-5,20.802979104074055,0.5000
73.15796661376953,9.2103E-5,20.68635937163778,0.5000
73.21096801757812,9.6346E-5,26.2461326572338,0.5000
73.26496887207031,9.5131E-5,24.65407118894828,0.5000
73.31596374511719,9.6009E-5,25.804546968282615,0.5000
73.38097381591797,9.1552E-5,19.964360048741554,0.5000
73.43997192382812,9.3499E-5,22.515597841543418,0.5000
73.4919662475586,9.4144E-5,23.360766746138808,0.5000
73.56297302246094,9.4985E-5,24.46276220014299,0.5000
73.61697387695312,9.363E-5,22.68724774857274,0.5000
73.66997528076172,9.1658E-5,20.103260709456407,0.5000
73.7249755859375,9.137E-5,19.72587689086378,0.5000
73.78397369384766,9.379E-5,22.896900128909042,0.5000
73.83397674560547,9.5646E-5,25.328896342772012,0.5000
73.88497924804688,9.6589E-5,26.564548764485824,0.5000
73.95797729492188,9.1741E-5,20.21201490238484,0.5000
74.01097869873047,9.0132E-5,18.103678488779117,0.5000
74.06497955322266,9.0511E-5,18.600294352323353,0.5000
74.16197967529297,9.1213E-5,19.520152513287755,0.5000
74.21697998046875,9.1029E-5,19.279047508907365,0.5000
74.27198028564453,9.0362E-5,18.405057360757784,0.5000
74.32498168945312,8.9099E-5,16.750090644384088,0.5000
74.38497924804688,9.3297E-5,22.25090575262678,0.5000
74.4479751586914,9.6584E-5,26.557998915222925,0.5000
74.5069808959961,9.5018E-5,24.505998832467917,0.5000
74.56997680664062,9.1716E-5,20.17925612208309,0.5000
74.63298034667969,9.147E-5,19.85691201207079,0.5000
74.69898223876953,9.0194E-5,18.184917594411022,0.5000
74.7569808959961,8.8447E-5,15.895750044023185,0.5000
